headline_len,body_len,n_sentences,n_tickers
0,1084,48,29
0,970,30,38
0,988,44,30
0,672,29,19
0,502,17,11
0,1108,44,18
0,991,40,20
0,1016,40,48
0,180,10,16
0,667,27,23
0,689,33,21
0,955,50,28
0,546,26,17
0,292,6,11
0,1382,65,29
0,804,35,26
0,448,13,26
0,896,36,38
0,937,37,13
0,856,41,15
0,1420,85,32
0,902,46,19
0,134,6,9
0,1184,47,38
0,573,31,15
0,755,36,25
0,565,29,11
0,1103,51,29
0,1276,59,19
0,789,38,20
0,1313,65,46
0,1173,51,36
0,850,38,19
0,714,39,17
0,646,30,19
0,1097,43,28
0,715,31,21
0,853,32,11
0,405,13,14
0,142,6,5
0,1112,50,13
0,793,37,27
0,393,8,13
0,429,14,26
0,1323,56,32
0,2341,105,62
0,407,13,13
0,415,10,12
0,1120,49,21
0,854,34,28
0,636,37,21
0,978,45,33
0,215,11,5
0,353,9,17
0,1000,49,27
0,555,18,19
0,950,34,21
0,541,23,11
0,438,12,28
0,980,43,50
0,1149,47,29
0,1149,45,29
0,952,42,29
0,1393,57,28
0,1214,51,27
0,252,12,23
0,922,45,32
0,145,6,7
0,469,22,13
0,326,10,26
0,838,40,25
0,1003,48,40
0,668,31,7
0,945,40,21
0,8691,367,76
0,814,34,34
0,671,31,25
0,1751,88,41
0,845,37,19
0,527,17,15
0,1072,45,24
0,8754,421,70
0,768,31,26
0,367,10,8
0,769,44,26
0,1216,52,34
0,391,9,15
0,1525,73,35
0,352,10,8
0,1298,61,48
0,383,14,9
0,370,13,17
0,945,37,31
0,412,9,17
0,871,35,18
0,502,18,18
0,516,14,8
0,547,22,16
0,780,35,12
0,1305,63,45
0,500,27,15
0,844,35,32
0,476,13,21
0,297,13,13
0,928,37,35
0,411,9,18
0,898,39,31
0,457,10,15
0,187,8,13
0,874,35,29
0,934,36,23
0,862,34,36
0,439,13,26
0,410,9,15
0,414,9,16
0,1356,85,21
0,514,17,15
0,895,35,30
0,939,36,31
0,724,37,19
0,480,13,23
0,452,26,22
0,412,12,20
0,389,15,30
0,659,26,24
0,337,18,13
0,467,13,21
0,475,13,25
0,480,13,26
0,715,25,36
0,196,8,21
0,900,40,28
0,466,13,24
0,426,20,17
0,1212,59,38
0,637,21,39
0,871,35,30
0,426,6,16
0,481,13,24
0,540,19,35
0,405,9,17
0,348,13,16
0,149,5,11
0,644,19,42
0,333,6,15
0,1178,48,14
0,485,13,24
0,174,7,19
0,156,5,15
0,502,13,15
0,947,40,31
0,858,37,34
0,852,35,33
0,324,14,16
0,895,35,28
0,498,14,24
0,689,18,22
0,921,39,31
0,255,10,21
0,446,24,25
0,1130,50,58
0,860,36,27
0,814,35,24
0,835,37,23
0,1166,47,39
0,1205,45,35
0,919,33,34
0,386,14,10
0,1238,48,25
0,691,27,28
0,635,27,17
0,824,40,18
0,378,14,9
0,718,33,19
0,1076,51,14
0,1633,69,50
0,436,24,12
0,587,24,20
0,1475,59,70
0,353,13,8
0,1235,49,28
0,739,36,17
0,310,10,9
0,671,24,31
0,416,9,16
0,1743,83,48
0,262,8,13
0,1126,52,43
0,681,32,21
0,1254,59,48
0,618,22,33
0,323,13,10
0,1238,63,21
0,950,41,25
0,878,36,36
0,818,37,24
0,1322,71,45
0,968,37,13
0,912,49,14
0,1110,51,19
0,1032,45,16
0,942,38,24
0,810,36,24
0,896,36,38
0,675,25,23
0,1294,57,37
0,1226,48,26
0,1216,48,29
0,1039,48,19
0,1255,53,33
0,812,38,24
0,614,25,28
0,240,6,16
0,582,17,26
0,205,8,17
0,1149,47,31
0,381,14,9
0,1029,55,16
0,1293,64,41
0,404,9,16
0,1733,99,17
0,539,19,31
0,481,21,17
0,354,17,16
0,404,11,17
0,327,13,13
0,477,13,22
0,523,25,13
0,1192,34,23
0,1177,52,25
0,530,16,13
0,854,35,35
0,844,35,35
0,147,5,9
0,320,16,19
0,647,24,24
0,526,14,19
0,482,13,24
0,508,23,13
0,224,6,13
0,515,17,10
0,468,13,22
0,478,13,20
0,200,8,15
0,481,13,44
0,1231,50,61
0,578,24,24
0,490,13,12
0,522,29,29
0,982,37,33
0,832,28,25
0,396,9,16
0,764,27,24
0,835,31,21
0,508,22,13
0,357,10,17
0,1307,48,48
0,408,9,17
0,177,5,7
0,261,9,20
0,472,13,21
0,424,13,25
0,363,10,21
0,925,40,28
0,408,9,18
0,906,38,27
0,963,35,41
0,285,11,20
0,1138,48,19
0,846,40,26
0,755,29,30
0,963,35,31
0,160,4,5
0,736,29,18
0,675,26,16
0,944,45,16
0,1563,62,25
0,397,9,15
0,848,31,32
0,967,57,35
0,893,34,21
0,315,13,17
0,560,21,19
0,603,23,25
0,556,20,23
0,418,18,30
0,657,33,18
0,1253,42,35
0,178,8,15
0,413,14,15
0,392,17,25
0,420,9,17
0,421,11,17
0,474,13,23
0,1428,68,26
0,404,12,24
0,403,9,16
0,1050,48,17
0,813,33,17
0,1224,50,20
0,363,12,12
0,398,12,14
0,908,38,38
0,267,8,18
0,614,21,23
0,905,26,32
0,546,17,20
0,428,13,22
0,1438,3,156
0,489,13,24
0,1915,92,54
0,366,10,12
0,881,48,28
0,466,11,18
0,306,15,13
0,720,30,18
0,820,21,12
0,102,4,4
0,827,36,18
0,379,14,9
0,766,21,6
0,848,47,23
0,765,21,6
0,1031,54,26
0,2257,103,65
0,69,2,5
0,885,40,8
0,205,13,5
0,408,18,11
0,764,21,8
0,1237,60,47
0,1141,48,33
0,1174,53,34
0,1224,48,27
0,883,37,31
0,1119,54,24
0,395,11,24
0,597,36,22
0,963,42,35
0,928,38,22
0,236,6,21
0,768,38,8
0,472,13,22
0,825,40,20
0,423,12,8
0,932,30,28
0,453,12,19
0,1191,52,18
0,69,2,6
0,715,38,16
0,1112,49,37
0,393,15,15
0,1838,77,35
0,970,41,34
0,396,10,12
0,743,43,29
0,1480,69,31
0,899,34,28
0,763,4,68
0,456,13,25
0,1323,53,32
0,768,20,13
0,790,27,29
0,1435,63,33
0,599,25,20
0,890,35,36
0,810,41,15
0,1123,58,23
0,862,32,31
0,1073,47,37
0,949,51,11
0,388,13,10
0,473,13,7
0,257,10,5
0,975,48,22
0,442,12,17
0,941,40,32
0,742,20,8
0,193,7,6
0,2095,67,84
0,736,37,20
0,1310,54,44
0,899,38,18
0,1005,39,36
0,626,29,20
0,1166,45,35
0,948,40,23
0,611,26,23
0,1040,45,33
0,1030,50,20
0,723,35,24
0,1285,53,30
0,930,31,42
0,410,9,17
0,1109,53,10
0,1223,48,26
0,301,10,13
0,162,6,12
0,885,41,18
0,338,17,10
0,1000,42,33
0,645,18,34
0,923,39,14
0,352,13,10
0,877,52,18
0,851,41,22
0,1790,78,38
0,1194,49,24
0,1075,46,32
0,771,37,23
0,890,35,30
0,1426,67,27
0,875,30,21
0,997,34,32
0,1416,58,25
0,683,31,24
0,707,34,23
0,1217,62,25
0,1246,55,37
0,150,5,14
0,847,38,34
0,381,14,10
0,775,35,23
0,784,34,29
0,795,34,30
0,542,25,16
0,225,6,14
0,1113,58,31
0,1067,54,29
0,1594,65,29
0,1891,82,63
0,381,14,9
0,401,12,29
0,1099,44,14
0,724,30,13
0,1340,63,32
0,856,36,26
0,873,38,30
0,1110,43,32
0,175,6,10
0,470,14,13
0,973,40,12
0,781,38,25
0,866,37,16
0,705,36,9
0,141,6,7
0,414,12,25
0,2393,108,65
0,771,37,22
0,574,21,18
0,2659,120,68
0,434,11,17
0,767,31,21
0,91,3,7
0,971,51,27
0,5682,259,64
0,1186,50,18
0,673,37,16
0,863,33,15
0,959,44,18
0,786,35,22
0,382,14,9
0,757,36,23
0,222,7,11
0,419,11,14
0,237,8,10
0,451,15,17
0,1071,42,15
0,1170,45,39
0,879,39,29
0,713,28,13
0,683,31,24
0,1884,81,38
0,986,38,17
0,321,16,12
0,607,26,19
0,370,10,13
0,824,36,21
0,472,15,41
0,844,38,25
0,1766,95,35
0,283,6,16
0,914,44,17
0,519,24,18
0,429,12,21
0,568,27,21
0,955,36,16
0,909,42,16
0,1111,47,40
0,732,32,27
0,347,17,13
0,1134,59,29
0,775,33,23
0,944,40,18
0,1065,40,39
0,767,31,19
0,988,40,40
0,438,10,12
0,1099,48,30
0,1034,35,43
0,868,41,30
0,659,32,21
0,998,44,27
0,1076,42,28
0,714,30,17
0,872,32,16
0,552,27,12
0,373,10,17
0,2554,123,52
0,976,40,13
0,2098,68,66
0,2022,72,62
0,1456,52,70
0,1025,56,22
0,153,5,9
0,3635,111,123
0,849,36,37
0,518,20,15
0,545,22,14
0,540,15,15
0,995,52,37
0,1581,91,37
0,524,17,24
0,110,3,6
0,170,5,12
0,335,8,9
0,197,6,16
0,198,8,15
0,207,8,19
0,154,5,14
0,3001,100,101
0,785,27,38
0,322,9,14
0,755,40,18
0,482,14,21
0,418,22,8
0,881,36,28
0,1398,46,23
0,323,13,11
0,740,34,20
0,735,33,21
0,423,11,14
0,1157,56,35
0,264,8,11
0,1170,52,27
0,873,44,15
0,1114,44,37
0,1043,46,19
0,817,37,41
0,424,13,24
0,974,43,18
0,368,11,15
0,1077,55,31
0,782,38,25
0,812,39,21
0,787,38,22
0,647,19,31
0,495,26,23
0,1458,63,34
0,741,21,83
0,811,36,21
0,415,10,14
0,1119,46,31
0,961,39,48
0,546,27,12
0,726,35,22
0,1178,46,36
0,628,27,22
0,164,5,7
0,410,10,16
0,839,35,25
0,965,33,18
0,928,47,22
0,1229,48,25
0,790,36,34
0,1167,59,32
0,703,28,14
0,398,9,17
0,351,12,25
0,461,15,15
0,978,45,20
0,1088,53,17
0,592,26,27
0,1180,50,18
0,633,32,24
0,636,24,11
0,680,30,19
0,1098,56,12
0,767,37,31
0,275,7,13
0,811,37,28
0,1249,43,43
0,1243,44,37
0,725,34,16
0,783,25,23
0,757,36,13
0,886,41,24
0,1875,99,35
0,925,45,21
0,429,14,26
0,832,37,7
0,1201,45,40
0,716,34,23
0,169,7,9
0,1213,46,41
0,135,5,4
0,1241,42,29
0,728,35,19
0,1094,5,123
0,382,9,13
0,281,7,11
0,929,41,23
0,346,14,10
0,264,9,17
0,1044,44,35
0,497,27,29
0,1131,47,21
0,669,33,17
0,472,13,24
0,261,8,17
0,516,21,12
0,105,4,4
0,1381,64,15
0,142,4,9
0,897,51,23
0,843,31,19
0,1119,54,20
0,999,4,96
0,471,20,13
0,624,30,27
0,278,8,23
0,1714,73,46
0,14570,676,84
0,914,42,21
0,674,33,20
0,531,26,14
0,727,33,10
0,892,37,30
0,886,44,33
0,840,22,8
0,1165,49,41
0,1460,57,34
0,1183,54,20
0,1769,61,86
0,185,6,16
0,682,36,20
0,579,24,21
0,1300,58,43
0,1075,41,45
0,724,21,38
0,440,17,21
0,1330,65,29
0,138,6,9
0,692,22,36
0,6507,306,50
0,759,30,27
0,1780,78,33
0,415,10,21
0,748,40,21
0,1105,47,21
0,945,35,15
0,543,16,29
0,737,20,6
0,1024,52,19
0,474,13,9
0,535,23,12
0,604,21,38
0,485,21,13
0,451,24,25
0,984,40,36
0,868,41,24
0,878,48,20
0,1528,63,27
0,787,39,24
0,571,17,19
0,890,34,32
0,268,8,9
0,961,44,10
0,1133,50,20
0,110,4,3
0,537,25,19
0,830,37,22
0,753,33,23
0,403,9,17
0,151,7,8
0,973,40,26
0,1021,45,35
0,927,39,13
0,2966,135,54
0,1139,59,18
0,649,32,24
0,1220,60,17
0,913,34,14
0,1119,40,38
0,672,27,22
0,1135,45,34
0,972,42,32
0,382,14,9
0,837,40,23
0,1033,49,34
0,999,53,14
0,1313,65,46
0,961,54,15
0,1140,39,19
0,858,34,23
0,1460,74,47
0,459,17,34
0,811,37,28
0,1087,55,27
0,367,11,25
0,381,14,8
0,759,36,25
0,603,34,15
0,439,11,14
0,500,20,11
0,560,15,9
0,503,20,18
0,77,2,4
0,846,37,25
0,1408,47,20
0,817,37,21
0,606,23,44
0,402,9,14
0,919,32,30
0,697,23,27
0,477,13,9
0,1272,47,33
0,337,13,17
0,855,36,34
0,1069,45,35
0,422,15,24
0,918,52,28
0,109,3,5
0,481,13,22
0,408,17,14
0,363,17,13
0,516,23,11
0,1218,52,26
0,859,36,20
0,438,13,27
0,604,20,29
0,426,13,25
0,830,35,39
0,401,9,17
0,502,15,16
0,222,4,11
0,995,36,19
0,862,39,27
0,403,9,18
0,988,47,41
0,968,35,34
0,468,13,22
0,859,36,39
0,962,42,24
0,1324,42,31
0,1452,73,31
0,149,5,9
0,1366,56,44
0,882,36,30
0,509,13,13
0,424,12,11
0,183,8,17
0,508,6,21
0,480,13,24
0,955,35,17
0,837,35,33
0,628,21,21
0,466,13,37
0,1348,47,28
0,516,15,18
0,879,41,31
0,630,36,25
0,396,9,16
0,527,19,15
0,142,4,10
0,852,35,33
0,439,13,27
0,520,28,25
0,218,6,15
0,687,24,35
0,1111,44,47
0,577,25,28
0,957,44,23
0,464,14,16
0,1030,42,30
0,303,13,5
0,406,13,27
0,909,39,22
0,706,35,8
0,191,4,13
0,336,12,22
0,882,37,31
0,320,17,7
0,886,44,16
0,878,38,21
0,1428,55,32
0,192,9,13
0,12662,633,66
0,762,35,17
0,266,8,9
0,575,21,6
0,945,40,21
0,874,40,27
0,994,50,22
0,921,42,19
0,1644,80,42
0,1984,94,37
0,882,37,18
0,1892,103,35
0,1617,63,70
0,880,44,22
0,778,29,12
0,1482,65,35
0,958,56,26
0,1159,48,23
0,984,36,25
0,385,9,13
0,206,7,7
0,580,24,34
0,1584,74,42
0,1288,52,38
0,1160,39,31
0,972,43,29
0,1218,44,37
0,384,9,15
0,78,2,4
0,825,37,39
0,893,39,21
0,1084,46,35
0,1043,51,11
0,8139,361,59
0,321,9,22
0,649,36,12
0,907,38,24
0,694,28,48
0,1039,46,18
0,403,19,14
0,940,41,34
0,400,9,17
0,319,8,8
0,976,45,23
0,528,32,15
0,231,9,21
0,538,25,19
0,1145,54,29
0,650,34,27
0,444,15,18
0,122,3,7
0,283,11,12
0,1026,47,6
0,656,21,39
0,670,19,37
0,1452,49,66
0,197,7,3
0,1645,4,185
0,901,42,9
0,463,13,25
0,426,11,11
0,9488,446,38
0,2029,96,40
0,492,15,18
0,1070,44,18
0,797,37,22
0,1100,53,10
0,974,45,12
0,938,40,21
0,294,8,13
0,485,22,25
0,1209,52,39
0,141,4,6
0,739,40,45
0,923,40,20
0,259,13,13
0,752,4,72
0,405,9,16
0,782,39,16
0,2090,90,49
0,482,13,22
0,847,35,53
0,754,32,22
0,1099,43,49
0,1832,73,96
0,558,35,15
0,798,37,39
0,602,17,22
0,1045,40,34
0,1595,75,38
0,182,4,7
0,961,35,21
0,646,33,21
0,874,37,30
0,583,17,22
0,1135,43,30
0,1034,19,77
0,1180,23,76
0,102,4,4
0,846,37,20
0,425,12,17
0,860,40,28
0,900,49,18
0,801,37,22
0,199,7,15
0,439,14,15
0,520,16,36
0,931,44,27
0,12288,622,68
0,410,11,5
0,1967,112,17
0,980,42,16
0,383,14,9
0,915,41,25
0,854,43,29
0,193,7,3
0,456,15,23
0,924,39,20
0,388,12,7
0,275,8,19
0,1243,53,28
0,977,45,20
0,374,14,16
0,1342,60,40
0,1312,56,46
0,940,35,35
0,796,44,10
0,10296,478,54
0,11817,531,70
0,1369,60,42
0,1177,60,30
0,721,20,24
0,705,35,24
0,244,7,6
0,206,5,6
0,861,39,21
0,136,5,8
0,942,39,22
0,214,13,5
0,685,23,41
0,1312,45,20
0,473,13,7
0,1246,57,37
0,420,12,12
0,415,10,11
0,1057,42,35
0,1470,53,75
0,996,43,34
0,1053,44,18
0,955,32,34
0,468,13,20
0,282,10,17
0,1266,61,30
0,722,24,20
0,388,12,21
0,1008,45,24
0,150,7,3
0,828,35,32
0,990,46,29
0,957,46,10
0,1393,50,33
0,969,44,18
0,293,15,9
0,1336,65,28
0,1857,84,45
0,404,11,10
0,742,20,8
0,1410,70,37
0,662,25,19
0,803,29,22
0,1221,52,27
0,1320,59,20
0,381,9,10
0,868,36,13
0,477,13,19
0,726,38,11
0,947,43,20
0,167,4,6
0,822,36,8
0,234,13,6
0,958,45,37
0,805,39,17
0,714,19,12
0,1382,57,44
0,3774,168,39
0,141,6,8
0,610,20,22
0,284,8,12
0,800,36,17
0,223,8,5
0,1986,66,77
0,856,42,12
0,724,28,19
0,446,23,16
0,1007,44,37
0,1118,49,37
0,881,43,11
0,389,9,14
0,294,9,16
0,737,6,48
0,975,54,16
0,354,12,18
0,1500,80,39
0,407,10,12
0,900,44,21
0,666,24,39
0,751,31,22
0,1435,58,29
0,1128,50,20
0,15058,749,100
0,1305,65,21
0,679,22,40
0,68,2,5
0,1199,47,23
0,623,19,44
0,683,28,16
0,819,28,30
0,789,30,32
0,1075,58,39
0,922,42,34
0,1651,80,42
0,885,41,27
0,1905,88,41
0,7129,333,70
0,803,6,86
0,555,4,52
0,1039,50,38
0,1521,68,37
0,920,40,40
0,822,37,19
0,140,4,6
0,1178,45,37
0,1063,45,48
0,1026,45,18
0,1077,55,31
0,814,37,23
0,1376,65,20
0,1119,50,27
0,1246,48,27
0,1051,32,61
0,303,12,11
0,527,14,16
0,1238,59,46
0,973,40,12
0,1075,48,17
0,1010,47,33
0,1009,53,9
0,1385,76,21
0,233,6,14
0,471,5,41
0,810,4,75
0,947,43,24
0,983,56,15
0,1086,40,24
0,765,21,8
0,561,25,5
0,256,3,32
0,431,10,14
0,541,17,8
0,930,30,37
0,756,20,10
0,481,15,23
0,412,12,9
0,1131,48,20
0,157,5,5
0,262,8,6
0,303,6,22
0,7047,318,29
0,995,48,29
0,171,4,7
0,283,8,12
0,925,35,18
0,946,38,29
0,1024,46,40
0,901,38,26
0,963,37,21
0,906,44,15
0,1111,46,38
0,388,9,11
0,1033,39,42
0,111,3,10
0,386,9,12
0,412,13,14
0,1048,32,31
0,689,26,19
0,1034,41,26
0,753,26,43
0,1465,69,30
0,504,21,23
0,392,9,14
0,1052,33,29
0,1584,55,26
0,186,6,14
0,388,9,13
0,476,24,14
0,512,30,28
0,252,7,13
0,455,12,25
0,664,35,29
0,868,38,20
0,454,13,22
0,554,22,35
0,282,8,12
0,409,10,14
0,97,4,6
0,800,21,6
0,1229,55,24
0,1189,47,28
0,418,10,10
0,354,16,17
0,13610,656,87
0,1236,51,32
0,544,18,15
0,184,4,7
0,864,48,18
0,752,20,9
0,842,33,29
0,790,19,25
0,217,7,13
0,656,21,31
0,372,11,22
0,396,8,13
0,467,23,15
0,1267,77,12
0,702,21,38
0,372,11,43
0,4069,152,38
0,504,17,41
0,1030,62,23
0,611,15,30
0,349,13,26
0,312,10,28
0,359,10,16
0,363,12,13
0,640,18,35
0,652,3,81
0,194,5,12
0,370,13,38
0,1068,47,17
0,863,38,20
0,976,5,93
0,1330,62,30
0,1033,54,31
0,1016,44,23
0,1736,90,39
0,1348,62,30
0,890,51,30
0,365,9,24
0,942,35,24
0,562,24,20
0,893,37,31
0,1080,46,26
0,331,17,13
0,925,43,21
0,906,33,40
0,2081,133,33
0,306,11,16
0,1104,42,46
0,721,28,21
0,1239,37,43
0,823,27,24
0,964,42,25
0,537,24,28
0,563,33,16
0,839,29,34
0,732,22,46
0,1197,53,27
0,1613,64,71
0,473,20,16
0,950,38,15
0,932,38,26
0,562,21,12
0,314,11,9
0,839,28,25
0,802,34,14
0,231,6,18
0,1418,64,27
0,865,50,18
0,150,3,25
0,738,34,30
0,1204,53,26
0,1411,53,24
0,137,6,10
0,788,22,25
0,488,16,23
0,350,17,16
0,267,6,15
0,251,8,12
0,522,16,27
0,1543,61,30
0,540,31,25
0,1305,61,25
0,914,37,43
0,281,15,8
0,817,21,9
0,156,4,13
0,809,37,26
0,453,17,23
0,299,7,21
0,1138,50,28
0,1135,43,35
0,1329,51,36
0,629,22,14
0,707,24,24
0,1000,41,23
0,379,9,12
0,1768,82,43
0,1301,55,30
0,611,25,16
0,1209,55,28
0,1240,49,35
0,1820,73,96
0,1065,47,23
0,1047,46,32
0,371,10,11
0,280,7,10
0,1145,46,23
0,420,9,15
0,817,21,9
0,1143,53,23
0,1034,52,12
0,582,11,14
0,1184,63,25
0,1515,78,19
0,348,12,18
0,740,33,20
0,752,27,33
0,12778,747,96
0,822,21,11
0,1192,55,41
0,1340,59,32
0,172,10,9
0,483,17,20
0,870,39,24
0,4898,272,42
0,393,10,11
0,1295,48,26
0,329,12,13
0,460,13,20
0,8421,421,89
0,855,36,20
0,1260,49,35
0,1651,47,40
0,913,26,21
0,1258,54,24
0,928,44,24
0,235,8,6
0,2128,75,43
0,1260,45,40
0,888,40,36
0,716,39,12
0,555,22,20
0,1062,54,38
0,1057,47,31
0,1415,60,50
0,765,40,14
0,689,30,25
0,176,8,3
0,281,8,12
0,508,15,24
0,1513,62,73
0,149,5,8
0,557,19,20
0,547,14,38
0,710,32,23
0,610,24,28
0,396,9,14
0,2008,80,37
0,898,39,15
0,137,6,5
0,400,9,13
0,1038,46,17
0,1127,47,34
0,813,33,9
0,933,34,21
0,320,8,5
0,332,8,5
0,1092,39,24
0,2522,122,53
0,975,43,37
0,196,10,14
0,881,45,25
0,907,39,20
0,1054,49,30
0,862,39,19
0,1053,47,19
0,1009,46,16
0,837,49,21
0,232,9,7
0,1697,78,36
0,604,24,16
0,1281,3,127
0,949,40,23
0,768,35,10
0,436,15,18
0,150,4,12
0,694,35,8
0,1629,79,36
0,1148,44,36
0,902,40,23
0,1144,59,22
0,487,13,26
0,2291,47,323
0,765,29,22
0,1007,51,21
0,388,12,26
0,1483,82,56
0,625,35,21
0,130,5,10
0,987,32,25
0,937,43,9
0,384,12,24
0,897,40,4
0,487,26,24
0,1185,45,27
0,576,30,8
0,849,39,27
0,676,32,28
0,572,14,33
0,765,37,31
0,1666,72,36
0,904,47,18
0,793,38,25
0,1004,45,29
0,375,14,10
0,452,16,16
0,2172,106,48
0,950,49,19
0,2117,100,40
0,1299,55,20
0,757,20,10
0,1532,62,65
0,94,2,6
0,366,10,11
0,843,23,42
0,897,40,16
0,825,15,15
0,198,6,7
0,994,35,24
0,387,9,16
0,953,36,15
0,389,9,13
0,153,4,8
0,871,4,81
0,1248,48,22
0,200,7,14
0,371,11,23
0,273,10,22
0,1102,51,26
0,1043,49,20
0,1413,71,24
0,487,21,24
0,723,33,10
0,860,36,30
0,864,44,21
0,475,14,15
0,1005,38,30
0,1187,48,31
0,2200,87,50
0,606,28,14
0,664,30,22
0,869,31,17
0,276,11,13
0,950,40,47
0,862,37,34
0,644,28,26
0,861,33,25
0,994,38,35
0,1526,72,29
0,660,31,25
0,1228,50,35
0,1112,46,31
0,437,11,17
0,1145,51,12
0,955,42,34
0,1254,59,48
0,980,42,41
0,1429,55,30
0,950,39,23
0,175,7,12
0,1085,37,22
0,615,28,14
0,1211,49,31
0,1038,55,18
0,1016,48,18
0,916,35,20
0,1261,62,28
0,1166,61,32
0,863,38,19
0,969,39,13
0,982,43,36
0,1297,59,34
0,812,38,24
0,932,37,37
0,797,39,14
0,995,36,33
0,500,29,25
0,219,8,22
0,851,38,20
0,1249,48,26
0,901,51,19
0,264,7,13
0,849,47,11
0,431,18,12
0,558,27,12
0,925,39,30
0,975,40,18
0,249,5,10
0,258,14,8
0,419,9,16
0,690,28,22
0,5832,315,54
0,175,4,6
0,1178,22,81
0,400,23,13
0,901,36,34
0,341,12,23
0,444,19,13
0,229,6,17
0,592,18,20
0,430,13,21
0,302,8,21
0,147,5,9
0,134,4,6
0,798,31,28
0,631,21,34
0,957,41,22
0,215,10,10
0,873,45,11
0,496,23,29
0,433,23,25
0,480,22,7
0,457,26,24
0,415,20,12
0,1342,58,47
0,945,38,18
0,1105,53,29
0,1098,49,25
0,2115,97,36
0,560,25,15
0,962,35,28
0,799,21,8
0,484,25,13
0,522,23,15
0,1369,59,25
0,473,26,27
0,1329,63,21
0,596,21,23
0,1446,78,27
0,881,24,55
0,984,50,19
0,578,27,34
0,738,20,6
0,952,50,18
0,508,18,30
0,1485,61,71
0,394,13,10
0,1204,44,80
0,267,9,7
0,851,39,20
0,486,16,24
0,853,33,16
0,749,29,26
0,1126,40,31
0,667,44,10
0,1161,77,26
0,1363,50,34
0,815,39,25
0,446,13,17
0,757,39,10
0,930,43,19
0,405,13,27
0,834,38,12
0,249,7,11
0,1230,56,30
0,1147,57,14
0,1271,53,23
0,487,21,11
0,5752,227,53
0,951,54,18
0,2126,93,31
0,964,37,16
0,654,28,23
0,266,8,9
0,534,26,21
0,997,49,34
0,733,22,18
0,599,17,33
0,153,6,5
0,617,22,16
0,980,39,23
0,173,6,9
0,962,56,16
0,273,9,10
0,518,31,27
0,999,43,27
0,1035,50,22
0,1287,54,29
0,501,22,20
0,881,38,22
0,96,3,8
0,10090,460,88
0,479,13,8
0,263,7,15
0,1796,81,35
0,1037,50,26
0,6602,316,52
0,1231,57,22
0,591,28,11
0,186,9,5
0,221,7,12
0,581,40,15
0,9021,402,54
0,1930,60,79
0,1522,60,73
0,919,35,31
0,929,35,38
0,445,17,23
0,620,22,16
0,2267,114,48
0,284,7,13
0,1123,53,39
0,782,36,27
0,3961,123,113
0,160,7,17
0,668,32,25
0,499,29,25
0,427,20,26
0,2412,106,70
0,192,8,10
0,535,27,14
0,855,50,15
0,479,13,8
0,766,34,23
0,764,31,22
0,153,5,8
0,450,13,22
0,129,4,5
0,757,4,64
0,1266,65,27
0,470,24,20
0,927,42,33
0,445,11,14
0,1122,56,20
0,392,10,11
0,479,13,21
0,948,43,25
0,206,7,8
0,708,29,34
0,409,11,10
0,743,38,22
0,203,12,6
0,485,14,31
0,1063,50,9
0,2054,64,24
0,1813,66,48
0,823,34,6
0,1187,53,39
0,712,41,17
0,166,4,3
0,1203,52,35
0,923,35,18
0,194,9,15
0,945,34,17
0,447,20,17
0,334,3,35
0,758,30,35
0,383,9,12
0,547,23,18
0,137,3,6
0,798,40,36
0,823,39,34
0,1829,85,47
0,1087,48,37
0,819,29,22
0,278,8,9
0,1352,67,25
0,69,2,6
0,894,29,23
0,992,45,15
0,764,20,11
0,805,39,12
0,1370,70,24
0,252,11,18
0,280,9,7
0,993,41,32
0,84,3,7
0,678,22,48
0,797,32,9
0,469,15,25
0,966,38,30
0,786,35,18
0,179,8,15
0,421,27,52
0,1499,61,32
0,470,21,19
0,191,6,7
0,549,17,9
0,742,20,8
0,1204,47,32
0,215,8,16
0,387,9,12
0,907,27,20
0,777,44,15
0,773,38,19
0,1081,60,18
0,261,7,23
0,968,32,23
0,812,4,79
0,495,20,20
0,1037,52,19
0,466,21,13
0,422,20,20
0,1086,42,23
0,529,18,33
0,1325,58,40
0,929,30,33
0,910,32,12
0,888,35,33
0,403,13,11
0,1003,38,20
0,2134,69,133
0,206,8,17
0,1095,44,27
0,1175,46,55
0,887,34,49
0,319,16,8
0,698,24,37
0,413,23,14
0,950,42,38
0,1090,45,46
0,1336,53,43
0,796,24,42
0,1098,42,21
0,889,35,18
0,867,39,34
0,927,37,32
0,577,17,27
0,3955,164,90
0,1043,49,18
0,1397,61,49
0,2010,74,50
0,996,40,14
0,300,16,6
0,494,19,14
0,1000,35,36
0,1033,35,50
0,1011,42,43
0,641,25,22
0,284,15,6
0,948,30,32
0,1048,44,23
0,980,42,19
0,410,25,7
0,431,10,14
0,237,13,4
0,1017,39,16
0,9940,518,105
0,700,26,25
0,1190,48,27
0,1051,61,31
0,745,32,14
0,1238,56,25
0,650,21,36
0,848,40,19
0,737,20,6
0,512,13,35
0,814,34,34
0,1127,53,37
0,1047,57,33
0,526,27,13
0,765,31,23
0,1606,68,41
0,140,6,7
0,296,9,23
0,983,46,20
0,624,30,25
0,415,26,51
0,514,21,12
0,995,41,16
0,736,36,22
0,165,7,10
0,1036,43,31
0,2060,95,46
0,739,20,9
0,3044,91,89
0,582,26,27
0,1026,47,18
0,1135,48,38
0,1387,53,65
0,1268,49,41
0,853,33,39
